,Timestamp,F_score,Accuracy,loss,batch_size,learning_rate,Training_DATASET,Continue_with_last_saved_model
9,2020-10-28 20:34:10.336084,0.8585703508206375,0.8446714700505431,249.58691,400,0.001,OPPORTUNITY - 18 classes,True
10,2020-10-28 20:34:35.765568,0.788734609363712,0.7625551134530595,249.3548,400,0.001,OPPORTUNITY - 18 classes,True
11,2020-10-28 20:35:01.237380,0.8487869461161998,0.8366706097429831,248.4728,400,0.001,OPPORTUNITY - 18 classes,True
12,2020-10-28 20:35:26.768221,0.8255296929372345,0.8037208301967953,250.06715,400,0.001,OPPORTUNITY - 18 classes,True
13,2020-10-28 20:35:52.249285,0.8109882931288229,0.792128185826433,255.66481,400,0.001,OPPORTUNITY - 18 classes,True
14,2020-10-28 20:36:17.738757,0.8726976769076649,0.8629099903215399,245.63568,400,0.001,OPPORTUNITY - 18 classes,True
15,2020-10-28 20:36:43.322085,0.7656703377797065,0.746854500483923,245.50266,400,0.001,OPPORTUNITY - 18 classes,True
16,2020-10-28 20:37:08.763098,0.8708865973315805,0.8595762985267233,244.93652,400,0.001,OPPORTUNITY - 18 classes,True
17,2020-10-28 20:37:34.202331,0.8284795716639841,0.8164963974620927,243.58679,400,0.001,OPPORTUNITY - 18 classes,True
18,2020-10-28 20:37:59.911627,0.8646435213319436,0.8546510377459942,240.80797,400,0.001,OPPORTUNITY - 18 classes,True
19,2020-10-28 20:38:25.744440,0.8622831802444245,0.854435960856006,239.70187,400,0.001,OPPORTUNITY - 18 classes,True
20,2020-10-28 20:38:51.516669,0.8662083858380942,0.858672975588773,238.96661,400,0.001,OPPORTUNITY - 18 classes,True
21,2020-10-28 20:39:17.188930,0.8587233218085886,0.850435530702226,238.8325,400,0.001,OPPORTUNITY - 18 classes,True
22,2020-10-28 20:39:42.859903,0.8787791611591586,0.8718141735670503,238.7935,400,0.001,OPPORTUNITY - 18 classes,True
23,2020-10-28 20:40:08.897019,0.879489127993448,0.8729755887729863,238.78113,400,0.001,OPPORTUNITY - 18 classes,True
24,2020-10-28 20:40:34.973530,0.8711354368844296,0.8633616517905152,239.26445,400,0.001,OPPORTUNITY - 18 classes,True
25,2020-10-28 20:41:00.755180,0.8916763412589439,0.8856221099042908,238.93306,400,0.001,OPPORTUNITY - 18 classes,True
26,2020-10-28 20:41:26.573903,0.8493775221655818,0.8392085170448436,240.09622,400,0.001,OPPORTUNITY - 18 classes,True
27,2020-10-28 20:41:52.546510,0.8965454079389428,0.8900526938380471,240.75983,400,0.001,OPPORTUNITY - 18 classes,True
28,2020-10-28 20:42:18.387211,0.8131352159807959,0.7994408000860308,243.18129,400,0.001,OPPORTUNITY - 18 classes,True
29,2020-10-28 20:42:44.247000,0.8955325742434298,0.8883750940961394,241.43118,400,0.001,OPPORTUNITY - 18 classes,True
30,2020-10-28 20:43:09.877156,0.8016296325036764,0.7871384019787074,245.2255,400,0.001,OPPORTUNITY - 18 classes,True
31,2020-10-28 20:43:35.490978,0.8864946361565855,0.8786966340466716,242.47006,400,0.001,OPPORTUNITY - 18 classes,True
32,2020-10-28 20:44:01.259841,0.8427783035074692,0.8311861490482848,243.6121,400,0.001,OPPORTUNITY - 18 classes,True
33,2020-10-28 20:44:27.098683,0.88147618658246,0.8733197117969674,241.67584,400,0.001,OPPORTUNITY - 18 classes,True
34,2020-10-28 20:44:52.803886,0.853410225929085,0.8405419937627702,245.93109,400,0.001,OPPORTUNITY - 18 classes,True
35,2020-10-28 20:45:18.663102,0.8698010591431106,0.8585869448327778,242.76219,400,0.001,OPPORTUNITY - 18 classes,True
36,2020-10-28 20:45:44.500743,0.8178554054077326,0.79399935476933,246.71008,400,0.001,OPPORTUNITY - 18 classes,True
37,2020-10-28 20:46:10.238357,0.844624469151619,0.8302828261103344,246.4834,400,0.001,OPPORTUNITY - 18 classes,True
38,2020-10-28 20:46:36.147217,0.8225834766004676,0.8011183998279385,246.51071,400,0.001,OPPORTUNITY - 18 classes,True
39,2020-10-28 20:47:02.363028,0.8755249759221327,0.8669749435423164,243.07526,400,0.001,OPPORTUNITY - 18 classes,True
40,2020-10-28 20:47:28.178545,0.7738390124872897,0.7431551779761265,245.0219,400,0.001,OPPORTUNITY - 18 classes,True
41,2020-10-28 20:47:54.104426,0.8757571671734962,0.867017958920314,244.38814,400,0.001,OPPORTUNITY - 18 classes,True
42,2020-10-28 20:48:20.230789,0.666433187072229,0.6295515646843747,253.23456,400,0.001,OPPORTUNITY - 18 classes,True
43,2020-10-28 20:48:46.120150,0.8456852760541185,0.8318959027852457,249.94055,400,0.001,OPPORTUNITY - 18 classes,True
44,2020-10-28 20:49:12.342797,0.5212763358272706,0.4605871599096677,284.09464,400,0.001,OPPORTUNITY - 18 classes,True
45,2020-10-28 20:49:38.042055,0.779195545776888,0.769200989353694,273.8604,400,0.001,OPPORTUNITY - 18 classes,True
46,2020-10-28 20:50:03.813853,0.21537694122778242,0.249381653941284,282.99026,400,0.001,OPPORTUNITY - 18 classes,True
47,2020-10-28 20:50:30.160882,0.6636351692975087,0.6200236584578988,273.61206,400,0.001,OPPORTUNITY - 18 classes,True
48,2020-10-28 20:50:55.846468,0.7353585632339232,0.7008280460264544,267.1843,400,0.001,OPPORTUNITY - 18 classes,True
49,2020-10-28 20:51:21.311695,0.7508793351568406,0.7290031186149049,254.54857,400,0.001,OPPORTUNITY - 18 classes,True
50,2020-10-28 20:51:46.756604,0.8392542400857033,0.8271211958275083,249.30066,400,0.001,OPPORTUNITY - 18 classes,True
51,2020-10-28 20:52:13.045589,0.6515379439046163,0.6314657490052694,248.26064,400,0.001,OPPORTUNITY - 18 classes,True
52,2020-10-28 20:52:38.878470,0.812336856694654,0.798236369502097,243.69595,400,0.001,OPPORTUNITY - 18 classes,True
53,2020-10-28 20:53:04.744144,0.8108244175355912,0.7975911388321325,242.9076,400,0.001,OPPORTUNITY - 18 classes,True
54,2020-10-28 20:53:30.110525,0.8642482793841116,0.856092052908915,241.74207,400,0.001,OPPORTUNITY - 18 classes,True
55,2020-10-28 20:53:55.737401,0.8205040784732482,0.8069039681686203,242.97629,400,0.001,OPPORTUNITY - 18 classes,True
56,2020-10-28 20:54:21.582981,0.8642722704251539,0.8562426067319067,240.58354,400,0.001,OPPORTUNITY - 18 classes,True
57,2020-10-28 20:54:47.283866,0.8595329747022818,0.8506506075922142,240.00352,400,0.001,OPPORTUNITY - 18 classes,True
58,2020-10-28 20:55:13.107320,0.8667301821884803,0.8586084525217765,239.97035,400,0.001,OPPORTUNITY - 18 classes,True
59,2020-10-28 20:55:39.270466,0.8669713810384296,0.8586084525217765,240.86938,400,0.001,OPPORTUNITY - 18 classes,True
60,2020-10-28 20:56:05.431450,0.8474528167582167,0.8359393483170233,241.85544,400,0.001,OPPORTUNITY - 18 classes,True
61,2020-10-28 20:56:31.494948,0.8779786040945448,0.8690611893752016,243.2241,400,0.001,OPPORTUNITY - 18 classes,True
62,2020-10-28 20:56:57.431347,0.7844254183209202,0.7670717281428111,243.10287,400,0.001,OPPORTUNITY - 18 classes,True
63,2020-10-28 20:57:23.499341,0.8918132601786215,0.8850414023013228,243.60368,400,0.001,OPPORTUNITY - 18 classes,True
64,2020-10-28 20:57:49.336221,0.6586402836349143,0.6414238090117217,245.64876,400,0.001,OPPORTUNITY - 18 classes,True
65,2020-10-28 20:58:15.385457,0.8710870550137134,0.8624798365415636,242.14801,400,0.001,OPPORTUNITY - 18 classes,True
66,2020-10-28 20:58:41.055101,0.7923600305703687,0.7803204645660824,240.30496,400,0.001,OPPORTUNITY - 18 classes,True
67,2020-10-28 20:59:06.917550,0.8770516455590288,0.8703731584041294,238.57294,400,0.001,OPPORTUNITY - 18 classes,True
68,2020-10-28 20:59:33.012674,0.844525561496102,0.8355522099150446,238.56648,400,0.001,OPPORTUNITY - 18 classes,True
69,2020-10-28 20:59:59.728840,0.8854980450235571,0.8798150338746101,238.10986,400,0.001,OPPORTUNITY - 18 classes,True
70,2020-10-28 21:00:26.043858,0.8713903330106529,0.8646521131304441,237.99736,400,0.001,OPPORTUNITY - 18 classes,True
71,2020-10-28 21:00:52.130199,0.8906032085324002,0.8850414023013228,239.0775,400,0.001,OPPORTUNITY - 18 classes,True
72,2020-10-28 21:01:18.295216,0.8630960398662765,0.8542854070330143,240.05444,400,0.001,OPPORTUNITY - 18 classes,True
73,2020-10-28 21:01:43.416200,0.8910811281669061,0.88454672545435,241.74814,400,0.001,OPPORTUNITY - 18 classes,True
74,2020-10-28 21:02:09.203054,0.8388516678139787,0.8264114420905474,244.2397,400,0.001,OPPORTUNITY - 18 classes,True
75,2020-10-28 21:02:34.907335,0.887032740084073,0.8800301107645984,241.14207,400,0.001,OPPORTUNITY - 18 classes,True
76,2020-10-28 21:03:00.839408,0.8604101987044396,0.8493386385632864,243.5826,400,0.001,OPPORTUNITY - 18 classes,True
77,2020-10-28 21:03:26.725358,0.8793618963293022,0.8711904505860846,241.26657,400,0.001,OPPORTUNITY - 18 classes,True
78,2020-10-28 21:03:52.791814,0.8477634516862392,0.8341542101301215,240.88878,400,0.001,OPPORTUNITY - 18 classes,True
79,2020-10-28 21:04:18.313468,0.8836506898619758,0.8765028497687923,241.7221,400,0.001,OPPORTUNITY - 18 classes,True
80,2020-10-28 21:04:44.313559,0.8090221638982414,0.7867297558877299,244.04942,400,0.001,OPPORTUNITY - 18 classes,True
81,2020-10-28 21:05:09.273104,0.8951684951907161,0.8887192171201205,241.8706,400,0.001,OPPORTUNITY - 18 classes,True
82,2020-10-28 21:05:35.116619,0.7378111984052076,0.7145499516076997,243.71558,400,0.001,OPPORTUNITY - 18 classes,True
83,2020-10-28 21:06:00.857499,0.8835407248445597,0.8729325733949888,244.32448,400,0.001,OPPORTUNITY - 18 classes,True
84,2020-10-28 21:06:26.439347,0.7507884086467423,0.729927949241854,251.31554,400,0.001,OPPORTUNITY - 18 classes,True
85,2020-10-28 21:06:52.708945,0.8737147224407997,0.8642219593504677,242.77132,400,0.001,OPPORTUNITY - 18 classes,True
86,2020-10-28 21:07:18.417712,0.843160301219194,0.8319604258522422,241.88773,400,0.001,OPPORTUNITY - 18 classes,True
87,2020-10-28 21:07:44.635783,0.8756709948099652,0.8660931282933649,242.06204,400,0.001,OPPORTUNITY - 18 classes,True
88,2020-10-28 21:08:09.899572,0.8448419739273774,0.8343692870201097,241.08327,400,0.001,OPPORTUNITY - 18 classes,True
89,2020-10-28 21:08:36.304096,0.8817904318547336,0.8736638348209484,241.42732,400,0.001,OPPORTUNITY - 18 classes,True
90,2020-10-28 21:09:02.339328,0.8736303443239789,0.866673835896333,238.70985,400,0.001,OPPORTUNITY - 18 classes,True
91,2020-10-28 21:09:28.449851,0.8915447960300665,0.8855790945262931,238.16428,400,0.001,OPPORTUNITY - 18 classes,True
92,2020-10-28 21:09:54.156972,0.8847730189197445,0.8788256801806645,237.68713,400,0.001,OPPORTUNITY - 18 classes,True
93,2020-10-28 21:10:19.558460,0.8982111892384373,0.8930637702978815,237.72029,400,0.001,OPPORTUNITY - 18 classes,True
94,2020-10-28 21:10:45.107901,0.8710317069454383,0.863727282503495,238.132,400,0.001,OPPORTUNITY - 18 classes,True
95,2020-10-28 21:11:10.518297,0.9045892478712252,0.8999462307775029,238.71112,400,0.001,OPPORTUNITY - 18 classes,True
96,2020-10-28 21:11:36.663576,0.7686921218215296,0.75309173029358,241.4156,400,0.001,OPPORTUNITY - 18 classes,True
97,2020-10-28 21:12:02.829005,0.8966563876493483,0.8914291859339714,241.67334,400,0.001,OPPORTUNITY - 18 classes,True
98,2020-10-28 21:12:28.664587,0.6307392912521793,0.6077857834175718,249.77588,400,0.001,OPPORTUNITY - 18 classes,True
99,2020-10-28 21:12:54.645135,0.8781574091421914,0.8709108506290999,254.50117,400,0.001,OPPORTUNITY - 18 classes,True
100,2020-10-28 21:13:20.582001,0.5327129917781098,0.51981933541241,254.90782,400,0.001,OPPORTUNITY - 18 classes,True
101,2020-10-28 21:13:46.577497,0.7671322817162928,0.7473921927088935,249.99487,400,0.001,OPPORTUNITY - 18 classes,True
102,2020-10-28 21:14:12.631825,0.8284952854083663,0.8117431981933542,251.92761,400,0.001,OPPORTUNITY - 18 classes,True
103,2020-10-28 21:14:38.539962,0.7671302085420838,0.7425314549951608,249.88293,400,0.001,OPPORTUNITY - 18 classes,True
104,2020-10-28 21:15:04.346849,0.8458484566997002,0.8289923647704054,255.44756,400,0.001,OPPORTUNITY - 18 classes,True
105,2020-10-28 21:15:30.503978,0.7587362099821415,0.7333046564146682,252.68965,400,0.001,OPPORTUNITY - 18 classes,True
106,2020-10-28 21:15:56.200257,0.8248643015602283,0.7933756317883643,261.40814,400,0.001,OPPORTUNITY - 18 classes,True
107,2020-10-28 21:16:21.440145,0.7052409030207817,0.6773201419507474,260.64072,400,0.001,OPPORTUNITY - 18 classes,True
108,2020-10-28 21:16:46.223090,0.8177342519373217,0.8023873534788687,271.41724,400,0.001,OPPORTUNITY - 18 classes,True
109,2020-10-28 21:17:11.836099,0.6416541277943844,0.6044305839337564,261.56192,400,0.001,OPPORTUNITY - 18 classes,True
110,2020-10-28 21:17:37.754914,0.7468885190367929,0.7137111517367459,258.0204,400,0.001,OPPORTUNITY - 18 classes,True
111,2020-10-28 21:18:03.545949,0.7911669743663434,0.7733519733304657,257.3314,400,0.001,OPPORTUNITY - 18 classes,True
112,2020-10-28 21:18:29.405859,0.7322549185817052,0.7034949994623078,253.15065,400,0.001,OPPORTUNITY - 18 classes,True
113,2020-10-28 21:18:55.681727,0.8376751138912615,0.825981288310571,244.40665,400,0.001,OPPORTUNITY - 18 classes,True
114,2020-10-28 21:19:21.548241,0.8266130133196292,0.8138294440262394,242.31206,400,0.001,OPPORTUNITY - 18 classes,True
115,2020-10-28 21:19:47.089861,0.8647246568254229,0.8562641144209054,240.30612,400,0.001,OPPORTUNITY - 18 classes,True
116,2020-10-28 21:20:12.517029,0.8591407667272111,0.8507796537262071,239.33102,400,0.001,OPPORTUNITY - 18 classes,True
117,2020-10-28 21:20:38.693449,0.8790607911943246,0.8720937735240348,238.67963,400,0.001,OPPORTUNITY - 18 classes,True
118,2020-10-28 21:21:04.874079,0.8670693065388944,0.859490267770728,238.44492,400,0.001,OPPORTUNITY - 18 classes,True
119,2020-10-28 21:21:30.626314,0.8883698100358031,0.8823314334874718,238.26613,400,0.001,OPPORTUNITY - 18 classes,True
0,2020-10-28 21:25:56.864002,0.8610729822262989,0.8532100225830734,238.46231,400,0.001,OPPORTUNITY - 18 classes,True
1,2020-10-28 21:26:21.586559,0.8948575672274376,0.8892784170340897,238.97101,400,0.001,OPPORTUNITY - 18 classes,True
2,2020-10-28 21:26:47.158668,0.847042072906221,0.8373158404129476,239.1777,400,0.001,OPPORTUNITY - 18 classes,True
3,2020-10-28 21:27:12.922291,0.8959624674835147,0.8904398322400258,238.61479,400,0.001,OPPORTUNITY - 18 classes,True
4,2020-10-28 21:27:38.680648,0.8659359961854453,0.8578126680288203,239.09995,400,0.001,OPPORTUNITY - 18 classes,True
5,2020-10-28 21:28:04.336225,0.8929623324054832,0.8871491558232067,238.33621,400,0.001,OPPORTUNITY - 18 classes,True
6,2020-10-28 21:28:29.959948,0.8829784085261545,0.8757500806538338,238.53307,400,0.001,OPPORTUNITY - 18 classes,True
7,2020-10-28 21:28:56.571358,0.8894491117437195,0.8833207871814174,238.21678,400,0.001,OPPORTUNITY - 18 classes,True
8,2020-10-28 21:29:22.254868,0.8883329625943368,0.8818582643294978,238.29134,400,0.001,OPPORTUNITY - 18 classes,True
9,2020-10-28 21:29:47.729453,0.8804701767864687,0.8732982041079685,238.26361,400,0.001,OPPORTUNITY - 18 classes,True
10,2020-10-28 21:30:13.057595,0.8917831934002037,0.8855575868372944,239.39906,400,0.001,OPPORTUNITY - 18 classes,True
11,2020-10-28 21:30:38.588294,0.8134116238531234,0.794601570061297,242.52702,400,0.001,OPPORTUNITY - 18 classes,True
12,2020-10-28 21:31:04.492058,0.8814190674633036,0.8744381116249059,254.317,400,0.001,OPPORTUNITY - 18 classes,True
13,2020-10-28 21:31:30.334906,0.3171104559463326,0.3604258522421766,261.39282,400,0.001,OPPORTUNITY - 18 classes,True
14,2020-10-28 21:31:55.612200,0.7308727537848184,0.6976234003656308,257.47217,400,0.001,OPPORTUNITY - 18 classes,True
15,2020-10-28 21:32:21.368485,0.7859196489009753,0.7592859447252392,251.46718,400,0.001,OPPORTUNITY - 18 classes,True
16,2020-10-28 21:32:46.893853,0.7875550901359203,0.7678675126357672,247.7479,400,0.001,OPPORTUNITY - 18 classes,True
17,2020-10-28 21:33:12.522052,0.7993441863195739,0.7776535111302291,246.65616,400,0.001,OPPORTUNITY - 18 classes,True
18,2020-10-28 21:33:38.275504,0.8623347679673653,0.8508226691042048,248.03264,400,0.001,OPPORTUNITY - 18 classes,True
19,2020-10-28 21:34:03.821180,0.7587790569767764,0.7363372405635015,247.30217,400,0.001,OPPORTUNITY - 18 classes,True
20,2020-10-28 21:34:29.900995,0.8757899597649625,0.8640714055274761,247.47498,400,0.001,OPPORTUNITY - 18 classes,True
21,2020-10-28 21:34:55.570892,0.74263051208424,0.7207011506613614,249.21825,400,0.001,OPPORTUNITY - 18 classes,True
22,2020-10-28 21:35:21.148218,0.8632116468193958,0.8503494999462308,247.96016,400,0.001,OPPORTUNITY - 18 classes,True
23,2020-10-28 21:35:46.369435,0.7793309626790553,0.757565329605334,251.23535,400,0.001,OPPORTUNITY - 18 classes,True
24,2020-10-28 21:36:11.937813,0.8486595687122901,0.8369932250779654,245.07066,400,0.001,OPPORTUNITY - 18 classes,True
25,2020-10-28 21:36:37.360623,0.8608676191246455,0.8512098075061835,241.86377,400,0.001,OPPORTUNITY - 18 classes,True
26,2020-10-28 21:37:03.064862,0.8678959829755557,0.8595978062157221,239.64471,400,0.001,OPPORTUNITY - 18 classes,True
27,2020-10-28 21:37:28.557610,0.8824915401249342,0.8761802344338101,239.07234,400,0.001,OPPORTUNITY - 18 classes,True
28,2020-10-28 21:37:54.246374,0.8765032866454983,0.869254758576191,239.03947,400,0.001,OPPORTUNITY - 18 classes,True
29,2020-10-28 21:38:19.852300,0.887696449068246,0.8820303258414883,238.31992,400,0.001,OPPORTUNITY - 18 classes,True
30,2020-10-28 21:38:45.595198,0.8740590842730187,0.8666953435853317,238.155,400,0.001,OPPORTUNITY - 18 classes,True
31,2020-10-28 21:39:11.081617,0.8902067157652339,0.8849338638563287,237.94453,400,0.001,OPPORTUNITY - 18 classes,True
32,2020-10-28 21:39:36.713399,0.8730003231150114,0.8655124206903968,238.05327,400,0.001,OPPORTUNITY - 18 classes,True
33,2020-10-28 21:40:02.926071,0.8985767378561943,0.8938595547908377,237.70932,400,0.001,OPPORTUNITY - 18 classes,True
34,2020-10-28 21:40:28.603227,0.8685411024769243,0.8610603290676416,237.81046,400,0.001,OPPORTUNITY - 18 classes,True
35,2020-10-28 21:40:54.357723,0.9053667262715381,0.9010646306054414,237.70134,400,0.001,OPPORTUNITY - 18 classes,True
36,2020-10-28 21:41:19.759456,0.849031581243199,0.8405204860737714,238.02547,400,0.001,OPPORTUNITY - 18 classes,True
37,2020-10-28 21:41:45.713489,0.906185963733116,0.901709861275406,237.92574,400,0.001,OPPORTUNITY - 18 classes,True
38,2020-10-28 21:42:11.360550,0.8230410300514049,0.8117216905043553,239.00311,400,0.001,OPPORTUNITY - 18 classes,True
39,2020-10-28 21:42:37.171224,0.8932468722016539,0.8883535864071406,239.833,400,0.001,OPPORTUNITY - 18 classes,True
40,2020-10-28 21:43:02.827968,0.798169208849959,0.7820840950639854,241.09792,400,0.001,OPPORTUNITY - 18 classes,True
41,2020-10-28 21:43:28.434421,0.8824455042168595,0.8744596193139047,243.63374,400,0.001,OPPORTUNITY - 18 classes,True
42,2020-10-28 21:43:54.183948,0.8033146054768732,0.7856973868157866,247.33221,400,0.001,OPPORTUNITY - 18 classes,True
43,2020-10-28 21:44:19.916887,0.8767619839484151,0.8664587590063447,244.8789,400,0.001,OPPORTUNITY - 18 classes,True
44,2020-10-28 21:44:45.672156,0.8247909417028373,0.8120443058393375,244.07965,400,0.001,OPPORTUNITY - 18 classes,True
45,2020-10-28 21:45:11.289887,0.868420404676156,0.8566942682008818,242.878,400,0.001,OPPORTUNITY - 18 classes,True
46,2020-10-28 21:45:36.800652,0.8186391809877192,0.8057855683406818,244.15582,400,0.001,OPPORTUNITY - 18 classes,True
47,2020-10-28 21:46:02.686180,0.8861517084818028,0.8766318959027852,241.58827,400,0.001,OPPORTUNITY - 18 classes,True
48,2020-10-28 21:46:28.713450,0.8020979969175186,0.7858479406387784,246.63243,400,0.001,OPPORTUNITY - 18 classes,True
49,2020-10-28 21:46:54.301511,0.8896208907272355,0.8828046026454458,243.9314,400,0.001,OPPORTUNITY - 18 classes,True
50,2020-10-28 21:47:19.925241,0.7979448218638342,0.7813313259490268,245.88553,400,0.001,OPPORTUNITY - 18 classes,True
51,2020-10-28 21:47:45.804403,0.8822788980294135,0.8725669426820089,244.16977,400,0.001,OPPORTUNITY - 18 classes,True
52,2020-10-28 21:48:11.478439,0.8539141379112812,0.8449725776965266,241.53517,400,0.001,OPPORTUNITY - 18 classes,True
53,2020-10-28 21:48:36.948270,0.8846429137092551,0.8763522959458007,241.90446,400,0.001,OPPORTUNITY - 18 classes,True
54,2020-10-28 21:49:02.626605,0.8350576365602639,0.8236584578986987,241.89273,400,0.001,OPPORTUNITY - 18 classes,True
55,2020-10-28 21:49:28.101817,0.8949367789933593,0.8881600172061512,240.46048,400,0.001,OPPORTUNITY - 18 classes,True
56,2020-10-28 21:49:53.274100,0.8245668717452016,0.8146682438971933,239.48518,400,0.001,OPPORTUNITY - 18 classes,True
57,2020-10-28 21:50:18.638414,0.8991949199618042,0.8940316163028282,238.4047,400,0.001,OPPORTUNITY - 18 classes,True
58,2020-10-28 21:50:43.937770,0.8137092246287121,0.803054091837832,238.94592,400,0.001,OPPORTUNITY - 18 classes,True
59,2020-10-28 21:51:09.510179,0.9048606781053493,0.9001397999784924,238.40305,400,0.001,OPPORTUNITY - 18 classes,True
60,2020-10-28 21:51:35.258833,0.811771298378944,0.8001290461339929,239.28923,400,0.001,OPPORTUNITY - 18 classes,True
61,2020-10-28 21:52:00.946209,0.8951500532621018,0.8895365093020755,238.99396,400,0.001,OPPORTUNITY - 18 classes,True
62,2020-10-28 21:52:26.399739,0.8347199803435681,0.824110119367674,240.9731,400,0.001,OPPORTUNITY - 18 classes,True
63,2020-10-28 21:52:52.209601,0.8869820447499984,0.877707280352726,243.43011,400,0.001,OPPORTUNITY - 18 classes,True
64,2020-10-28 21:53:17.782777,0.8305644501872876,0.8169480589310678,242.20805,400,0.001,OPPORTUNITY - 18 classes,True
65,2020-10-28 21:53:43.328786,0.8953977136468194,0.887837401871169,241.83902,400,0.001,OPPORTUNITY - 18 classes,True
66,2020-10-28 21:54:09.010246,0.7677238957259306,0.7457791160339822,243.69473,400,0.001,OPPORTUNITY - 18 classes,True
67,2020-10-28 21:54:34.923086,0.8860728639018954,0.8780944187547048,244.57326,400,0.001,OPPORTUNITY - 18 classes,True
68,2020-10-28 21:55:00.497226,0.6723674888739455,0.6381331325949027,249.38596,400,0.001,OPPORTUNITY - 18 classes,True
69,2020-10-28 21:55:26.552303,0.8607514836364174,0.8508011614152059,249.92749,400,0.001,OPPORTUNITY - 18 classes,True
70,2020-10-28 21:55:52.183133,0.6804244486700292,0.6420690396816862,253.97533,400,0.001,OPPORTUNITY - 18 classes,True
71,2020-10-28 21:56:17.768101,0.8184414054411779,0.799526830842026,254.64119,400,0.001,OPPORTUNITY - 18 classes,True
72,2020-10-28 21:56:43.721428,0.7863175878810483,0.7603613291751802,254.47855,400,0.001,OPPORTUNITY - 18 classes,True
73,2020-10-28 21:57:09.051380,0.708215268113064,0.6535111302290569,275.30643,400,0.001,OPPORTUNITY - 18 classes,True
74,2020-10-28 21:57:34.277482,0.8342512074542913,0.8206043660608667,251.21555,400,0.001,OPPORTUNITY - 18 classes,True
75,2020-10-28 21:58:00.019091,0.6040995254563966,0.5281858264329498,296.76248,400,0.001,OPPORTUNITY - 18 classes,True
76,2020-10-28 21:58:25.787968,0.6450305350683502,0.6112700290353802,272.03174,400,0.001,OPPORTUNITY - 18 classes,True
77,2020-10-28 21:58:51.170760,0.7931072491049189,0.779180557049145,270.67218,400,0.001,OPPORTUNITY - 18 classes,True
78,2020-10-28 21:59:16.036317,0.6134431608366959,0.5727927734164964,262.8371,400,0.001,OPPORTUNITY - 18 classes,True
79,2020-10-28 21:59:41.854225,0.818364305692666,0.8058070760296806,254.59106,400,0.001,OPPORTUNITY - 18 classes,True
80,2020-10-28 22:00:07.479222,0.683085807991467,0.6528013764920959,250.64836,400,0.001,OPPORTUNITY - 18 classes,True
81,2020-10-28 22:00:33.447791,0.8043949269552906,0.7903860630175288,244.52487,400,0.001,OPPORTUNITY - 18 classes,True
82,2020-10-28 22:00:59.402422,0.8230089509104823,0.8096354446714701,243.43182,400,0.001,OPPORTUNITY - 18 classes,True
83,2020-10-28 22:01:25.184441,0.8358590486739593,0.8245187654586514,243.07083,400,0.001,OPPORTUNITY - 18 classes,True
84,2020-10-28 22:01:51.104211,0.8143479368065669,0.8010968921389396,243.43753,400,0.001,OPPORTUNITY - 18 classes,True
85,2020-10-28 22:02:16.815118,0.8494972170561857,0.8401763630497903,241.48816,400,0.001,OPPORTUNITY - 18 classes,True
86,2020-10-28 22:02:42.688200,0.848904058824891,0.8383697171738896,241.15703,400,0.001,OPPORTUNITY - 18 classes,True
87,2020-10-28 22:03:07.934311,0.864861415961543,0.856199591353909,242.19133,400,0.001,OPPORTUNITY - 18 classes,True
88,2020-10-28 22:03:33.297743,0.8477197017315226,0.8355307022260459,242.32433,400,0.001,OPPORTUNITY - 18 classes,True
89,2020-10-28 22:03:58.488651,0.8613465425188251,0.8507151306592107,243.33546,400,0.001,OPPORTUNITY - 18 classes,True
90,2020-10-28 22:04:23.705489,0.854681349016148,0.8436821163565975,242.2337,400,0.001,OPPORTUNITY - 18 classes,True
91,2020-10-28 22:04:49.690554,0.8459266076743882,0.8325411334552102,245.2278,400,0.001,OPPORTUNITY - 18 classes,True
92,2020-10-28 22:05:15.029426,0.8710813336838186,0.8625228519195612,242.90724,400,0.001,OPPORTUNITY - 18 classes,True
93,2020-10-28 22:05:40.173881,0.8352477283633791,0.8230562426067319,243.8186,400,0.001,OPPORTUNITY - 18 classes,True
94,2020-10-28 22:06:05.502043,0.8896528245082369,0.8836649102053984,241.1807,400,0.001,OPPORTUNITY - 18 classes,True
95,2020-10-28 22:06:31.373629,0.7548654686647177,0.7397354554253146,242.0386,400,0.001,OPPORTUNITY - 18 classes,True
96,2020-10-28 22:06:57.357541,0.8831314587637972,0.8768684804817722,239.41846,400,0.001,OPPORTUNITY - 18 classes,True
97,2020-10-28 22:07:22.734086,0.8446107625653722,0.8351865792020647,238.85527,400,0.001,OPPORTUNITY - 18 classes,True
98,2020-10-28 22:07:48.476710,0.8889001124871453,0.883363802559415,238.20041,400,0.001,OPPORTUNITY - 18 classes,True
99,2020-10-28 22:08:14.198454,0.8703736450704471,0.8635767286805033,237.85875,400,0.001,OPPORTUNITY - 18 classes,True
100,2020-10-28 22:08:39.848682,0.8942513542779199,0.8891278632110979,237.68521,400,0.001,OPPORTUNITY - 18 classes,True
101,2020-10-28 22:09:05.327484,0.8695489927652612,0.8630820518335305,237.71794,400,0.001,OPPORTUNITY - 18 classes,True
102,2020-10-28 22:09:30.988524,0.8980672655460296,0.8931928164318744,237.55553,400,0.001,OPPORTUNITY - 18 classes,True
103,2020-10-28 22:09:56.897959,0.8664561606784763,0.8594687600817292,237.72572,400,0.001,OPPORTUNITY - 18 classes,True
